order_id,customer_id,order_date,order_status,channel,discount_pct,shipping_days,is_first_order
ORD-010824,CUST-00832,2023-09-13,completed,referral,0,5.0,True
ORD-010825,CUST-02750,2023-09-13,completed,social_media,20,5.0,True
ORD-010826,CUST-02867,2023-09-13,completed,social_media,0,3.0,True
ORD-010827,CUST-00259,2023-09-13,cancelled,paid_search,0,,True
ORD-010828,CUST-02994,2023-09-13,completed,email,5,4.0,False
ORD-010829,CUST-03945,2023-09-14,completed,social_media,0,7.0,True
ORD-010830,CUST-02517,2023-09-14,returned,paid_search,0,7.0,True
ORD-010831,CUST-02877,2023-09-14,completed,referral,0,3.0,False
ORD-010832,CUST-01488,2023-09-14,completed,referral,10,2.0,True
ORD-010833,CUST-02246,2023-09-14,completed,social_media,5,1.0,False
ORD-010834,CUST-00015,2023-09-14,completed,social_media,0,5.0,True
ORD-010835,CUST-04770,2023-09-14,completed,paid_search,0,6.0,False
ORD-010836,CUST-01637,2023-09-14,completed,social_media,5,6.0,False
ORD-010837,CUST-03533,2023-09-14,completed,organic_search,5,4.0,True
ORD-010838,CUST-04687,2023-09-14,completed,referral,0,2.0,True
ORD-010839,CUST-02541,2023-09-14,completed,email,0,2.0,True
ORD-010840,CUST-03871,2023-09-14,completed,email,0,5.0,False
ORD-010841,CUST-04614,2023-09-14,completed,direct,0,7.0,True
ORD-010842,CUST-04471,2023-09-14,completed,organic_search,0,4.0,True
ORD-010843,CUST-03436,2023-09-14,completed,direct,0,3.0,False
ORD-010844,CUST-04035,2023-09-14,completed,organic_search,0,2.0,True
ORD-010845,CUST-04796,2023-09-14,completed,organic_search,0,2.0,False
ORD-010846,CUST-01857,2023-09-14,completed,organic_search,0,6.0,False
ORD-010847,CUST-03271,2023-09-15,completed,paid_search,10,2.0,True
ORD-010848,CUST-01787,2023-09-15,completed,direct,0,6.0,False
ORD-010849,CUST-02204,2023-09-15,completed,organic_search,0,7.0,True
ORD-010850,CUST-02973,2023-09-15,completed,organic_search,0,7.0,True
ORD-010851,CUST-01802,2023-09-15,completed,organic_search,0,5.0,False
ORD-010852,CUST-02176,2023-09-15,completed,paid_search,5,2.0,False
ORD-010853,CUST-02110,2023-09-15,completed,email,0,4.0,True
ORD-010854,CUST-03998,2023-09-15,completed,direct,0,4.0,True
ORD-010855,CUST-01730,2023-09-15,completed,organic_search,0,2.0,True
ORD-010856,CUST-01888,2023-09-15,completed,direct,5,3.0,False
ORD-010857,CUST-00523,2023-09-15,completed,referral,5,6.0,False
ORD-010858,CUST-02510,2023-09-15,completed,referral,10,6.0,False
ORD-010859,CUST-01473,2023-09-15,completed,organic_search,0,4.0,True
ORD-010860,CUST-00481,2023-09-15,completed,social_media,10,4.0,True
ORD-010861,CUST-00845,2023-09-16,completed,direct,0,3.0,False
ORD-010862,CUST-03551,2023-09-16,completed,paid_search,0,4.0,False
ORD-010863,CUST-00200,2023-09-16,completed,organic_search,10,6.0,False
ORD-010864,CUST-02349,2023-09-16,completed,direct,0,5.0,False
ORD-010865,CUST-03749,2023-09-16,returned,referral,5,4.0,True
ORD-010866,CUST-04042,2023-09-16,completed,paid_search,0,4.0,True
ORD-010867,CUST-00022,2023-09-16,completed,paid_search,5,4.0,False
ORD-010868,CUST-00541,2023-09-16,completed,social_media,10,5.0,True
ORD-010869,CUST-04014,2023-09-16,completed,direct,0,5.0,True
ORD-010870,CUST-00655,2023-09-16,completed,paid_search,5,5.0,False
ORD-010871,CUST-00733,2023-09-16,completed,social_media,20,6.0,True
ORD-010872,CUST-04989,2023-09-16,completed,paid_search,5,6.0,True
ORD-010873,CUST-02202,2023-09-16,completed,social_media,0,4.0,True
ORD-010874,CUST-03083,2023-09-16,completed,referral,5,1.0,False
ORD-010875,CUST-01732,2023-09-16,completed,organic_search,10,4.0,True
ORD-010876,CUST-00824,2023-09-16,completed,referral,10,1.0,True
ORD-010877,CUST-01234,2023-09-16,completed,email,0,4.0,True
ORD-010878,CUST-03022,2023-09-16,completed,direct,0,4.0,True
ORD-010879,CUST-02969,2023-09-16,completed,paid_search,10,4.0,True
ORD-010880,CUST-03800,2023-09-16,completed,organic_search,0,3.0,False
ORD-010881,CUST-03312,2023-09-17,completed,organic_search,15,4.0,False
ORD-010882,CUST-00886,2023-09-17,completed,direct,0,5.0,True
ORD-010883,CUST-00084,2023-09-17,completed,social_media,0,2.0,False
ORD-010884,CUST-03695,2023-09-17,completed,referral,10,4.0,True
ORD-010885,CUST-03674,2023-09-17,completed,paid_search,0,1.0,False
ORD-010886,CUST-01561,2023-09-17,completed,social_media,20,2.0,True
ORD-010887,CUST-01240,2023-09-17,cancelled,paid_search,5,,False
ORD-010888,CUST-00376,2023-09-17,completed,organic_search,0,3.0,True
ORD-010889,CUST-04228,2023-09-17,completed,email,0,3.0,True
ORD-010890,CUST-02676,2023-09-17,completed,organic_search,0,6.0,True
ORD-010891,CUST-00019,2023-09-17,completed,email,0,2.0,False
ORD-010892,CUST-03585,2023-09-17,completed,direct,0,7.0,False
ORD-010893,CUST-02952,2023-09-17,completed,direct,5,6.0,False
ORD-010894,CUST-02981,2023-09-18,completed,email,0,1.0,True
ORD-010895,CUST-03225,2023-09-18,completed,paid_search,5,5.0,True
ORD-010896,CUST-02757,2023-09-18,cancelled,direct,0,,True
ORD-010897,CUST-02243,2023-09-18,returned,referral,5,1.0,False
ORD-010898,CUST-02067,2023-09-18,completed,email,10,3.0,False
ORD-010899,CUST-01676,2023-09-18,completed,email,5,1.0,False
ORD-010900,CUST-02779,2023-09-18,completed,social_media,10,4.0,True
ORD-010901,CUST-00981,2023-09-18,completed,email,0,5.0,True
ORD-010902,CUST-02595,2023-09-18,completed,paid_search,10,3.0,True
ORD-010903,CUST-03325,2023-09-18,completed,paid_search,0,2.0,False
ORD-010904,CUST-02031,2023-09-18,returned,social_media,0,5.0,True
ORD-010905,CUST-00625,2023-09-18,completed,social_media,0,2.0,True
ORD-010906,CUST-04245,2023-09-18,completed,direct,0,7.0,True
ORD-010907,CUST-04130,2023-09-18,completed,social_media,15,2.0,False
ORD-010908,CUST-01043,2023-09-18,completed,organic_search,0,4.0,False
ORD-010909,CUST-02352,2023-09-18,cancelled,referral,0,,False
ORD-010910,CUST-03502,2023-09-19,completed,direct,0,4.0,False
ORD-010911,CUST-04539,2023-09-19,completed,email,0,5.0,False
ORD-010912,CUST-02479,2023-09-19,completed,email,5,6.0,True
ORD-010913,CUST-02925,2023-09-19,completed,organic_search,0,6.0,True
ORD-010914,CUST-00677,2023-09-19,completed,email,0,4.0,False
ORD-010915,CUST-01001,2023-09-19,completed,email,5,5.0,False
ORD-010916,CUST-00295,2023-09-19,completed,email,5,2.0,True
ORD-010917,CUST-01899,2023-09-19,completed,social_media,0,3.0,True
ORD-010918,CUST-03828,2023-09-19,completed,email,5,3.0,True
ORD-010919,CUST-03363,2023-09-19,completed,organic_search,15,4.0,False
ORD-010920,CUST-04684,2023-09-19,completed,organic_search,0,1.0,True
ORD-010921,CUST-03805,2023-09-19,completed,paid_search,20,6.0,False
ORD-010922,CUST-02190,2023-09-19,completed,organic_search,0,5.0,False
ORD-010923,CUST-01805,2023-09-19,completed,organic_search,0,3.0,True
ORD-010924,CUST-04236,2023-09-19,completed,referral,0,5.0,False
ORD-010925,CUST-00590,2023-09-19,completed,direct,0,1.0,True
ORD-010926,CUST-03874,2023-09-19,completed,referral,0,1.0,False
ORD-010927,CUST-04023,2023-09-19,completed,paid_search,0,6.0,False
ORD-010928,CUST-04491,2023-09-19,completed,direct,0,6.0,True
ORD-010929,CUST-02137,2023-09-20,completed,referral,0,4.0,False
ORD-010930,CUST-01432,2023-09-20,completed,organic_search,15,3.0,False
ORD-010931,CUST-02039,2023-09-20,completed,direct,0,4.0,False
ORD-010932,CUST-02812,2023-09-20,completed,referral,20,1.0,False
ORD-010933,CUST-00540,2023-09-20,completed,email,5,4.0,False
ORD-010934,CUST-02631,2023-09-20,completed,referral,0,7.0,False
ORD-010935,CUST-03932,2023-09-20,completed,referral,0,7.0,False
ORD-010936,CUST-00906,2023-09-20,completed,direct,0,2.0,False
ORD-010937,CUST-04782,2023-09-20,completed,referral,0,5.0,False
ORD-010938,CUST-02637,2023-09-20,completed,social_media,15,2.0,False
ORD-010939,CUST-00231,2023-09-20,completed,direct,0,2.0,False
ORD-010940,CUST-01058,2023-09-20,completed,organic_search,0,1.0,False
ORD-010941,CUST-00724,2023-09-20,returned,paid_search,0,4.0,False
ORD-010942,CUST-03215,2023-09-20,cancelled,paid_search,0,,False
ORD-010943,CUST-01919,2023-09-20,completed,direct,20,5.0,True
ORD-010944,CUST-01051,2023-09-20,completed,social_media,0,2.0,True
ORD-010945,CUST-02231,2023-09-21,completed,organic_search,20,7.0,True
ORD-010946,CUST-03036,2023-09-21,completed,organic_search,0,7.0,True
ORD-010947,CUST-03984,2023-09-21,completed,referral,0,3.0,False
ORD-010948,CUST-00176,2023-09-21,completed,direct,0,6.0,True
ORD-010949,CUST-03164,2023-09-21,completed,email,5,2.0,True
ORD-010950,CUST-02614,2023-09-21,completed,email,0,2.0,False
ORD-010951,CUST-02883,2023-09-21,cancelled,referral,0,,False
ORD-010952,CUST-01772,2023-09-21,completed,organic_search,0,3.0,False
ORD-010953,CUST-02932,2023-09-21,returned,social_media,5,5.0,True
ORD-010954,CUST-00915,2023-09-21,completed,social_media,0,3.0,False
ORD-010955,CUST-01629,2023-09-21,completed,organic_search,0,3.0,True
ORD-010956,CUST-00065,2023-09-22,completed,email,5,1.0,False
ORD-010957,CUST-02888,2023-09-22,completed,social_media,0,6.0,False
ORD-010958,CUST-01447,2023-09-22,completed,organic_search,0,6.0,True
ORD-010959,CUST-02629,2023-09-22,completed,referral,5,1.0,False
ORD-010960,CUST-01464,2023-09-22,completed,organic_search,0,4.0,False
ORD-010961,CUST-03045,2023-09-22,completed,social_media,0,4.0,True
ORD-010962,CUST-03266,2023-09-22,cancelled,social_media,0,,True
ORD-010963,CUST-04414,2023-09-22,returned,referral,0,3.0,True
ORD-010964,CUST-03841,2023-09-22,completed,email,10,2.0,False
ORD-010965,CUST-03115,2023-09-22,completed,paid_search,5,3.0,False
ORD-010966,CUST-03699,2023-09-22,completed,email,15,2.0,True
ORD-010967,CUST-00355,2023-09-22,completed,social_media,10,3.0,False
ORD-010968,CUST-02185,2023-09-22,completed,social_media,5,5.0,False
ORD-010969,CUST-03896,2023-09-23,completed,direct,0,4.0,True
ORD-010970,CUST-03691,2023-09-23,completed,direct,20,3.0,False
ORD-010971,CUST-02862,2023-09-23,completed,referral,0,7.0,False
ORD-010972,CUST-04170,2023-09-23,completed,paid_search,10,4.0,True
ORD-010973,CUST-03055,2023-09-23,completed,email,5,4.0,True
ORD-010974,CUST-01460,2023-09-23,completed,organic_search,10,7.0,False
ORD-010975,CUST-00659,2023-09-23,completed,direct,0,7.0,False
ORD-010976,CUST-03509,2023-09-23,completed,direct,0,3.0,False
ORD-010977,CUST-00855,2023-09-23,completed,social_media,0,7.0,True
ORD-010978,CUST-03101,2023-09-23,completed,direct,0,2.0,False
ORD-010979,CUST-00582,2023-09-23,completed,social_media,0,1.0,False
ORD-010980,CUST-04418,2023-09-23,completed,organic_search,5,6.0,False
ORD-010981,CUST-03260,2023-09-23,completed,email,0,3.0,False
ORD-010982,CUST-02460,2023-09-23,completed,referral,10,6.0,False
ORD-010983,CUST-04826,2023-09-23,completed,paid_search,0,2.0,True
ORD-010984,CUST-04388,2023-09-23,completed,direct,0,5.0,False
ORD-010985,CUST-00388,2023-09-23,completed,email,10,4.0,False
ORD-010986,CUST-01309,2023-09-23,completed,social_media,0,7.0,False
ORD-010987,CUST-02517,2023-09-23,completed,referral,0,4.0,False
ORD-010988,CUST-01029,2023-09-23,completed,organic_search,0,5.0,True
ORD-010989,CUST-02621,2023-09-23,completed,organic_search,0,7.0,True
ORD-010990,CUST-02136,2023-09-24,completed,social_media,5,2.0,True
ORD-010991,CUST-02150,2023-09-24,completed,paid_search,0,5.0,False
ORD-010992,CUST-04952,2023-09-24,completed,organic_search,0,6.0,True
ORD-010993,CUST-00400,2023-09-24,completed,social_media,0,1.0,True
ORD-010994,CUST-04041,2023-09-24,completed,email,10,3.0,True
ORD-010995,CUST-02406,2023-09-24,completed,direct,0,3.0,False
ORD-010996,CUST-04600,2023-09-24,completed,referral,20,6.0,True
ORD-010997,CUST-03429,2023-09-24,completed,direct,5,1.0,True
ORD-010998,CUST-04883,2023-09-24,completed,organic_search,0,7.0,False
ORD-010999,CUST-02706,2023-09-24,completed,paid_search,20,3.0,False
ORD-011000,CUST-02917,2023-09-24,completed,organic_search,0,6.0,False
ORD-011001,CUST-02069,2023-09-24,completed,paid_search,0,6.0,False
ORD-011002,CUST-01540,2023-09-24,completed,referral,5,5.0,False
ORD-011003,CUST-03053,2023-09-24,completed,direct,0,5.0,False
ORD-011004,CUST-00817,2023-09-25,completed,referral,5,2.0,False
ORD-011005,CUST-03110,2023-09-25,completed,referral,15,5.0,False
ORD-011006,CUST-00888,2023-09-25,completed,organic_search,5,1.0,False
ORD-011007,CUST-01251,2023-09-25,completed,direct,0,3.0,True
ORD-011008,CUST-01329,2023-09-25,completed,organic_search,5,2.0,False
ORD-011009,CUST-01561,2023-09-25,completed,referral,0,1.0,True
ORD-011010,CUST-02503,2023-09-25,completed,direct,0,6.0,True
ORD-011011,CUST-01939,2023-09-25,completed,paid_search,0,4.0,False
ORD-011012,CUST-03116,2023-09-25,completed,referral,0,4.0,False
ORD-011013,CUST-03738,2023-09-25,completed,direct,0,1.0,False
ORD-011014,CUST-01468,2023-09-25,completed,email,10,5.0,False
ORD-011015,CUST-02896,2023-09-25,completed,social_media,0,7.0,True
ORD-011016,CUST-01610,2023-09-26,completed,direct,10,5.0,False
ORD-011017,CUST-03797,2023-09-26,completed,paid_search,0,3.0,False
ORD-011018,CUST-04679,2023-09-26,completed,social_media,0,7.0,False
ORD-011019,CUST-03768,2023-09-26,completed,paid_search,5,4.0,False
ORD-011020,CUST-03128,2023-09-26,completed,organic_search,0,7.0,False
ORD-011021,CUST-00503,2023-09-26,completed,referral,0,3.0,False
ORD-011022,CUST-01374,2023-09-26,completed,paid_search,10,6.0,True
ORD-011023,CUST-00747,2023-09-26,completed,organic_search,0,3.0,False
ORD-011024,CUST-04461,2023-09-26,completed,organic_search,0,1.0,False
ORD-011025,CUST-03984,2023-09-26,completed,referral,0,4.0,False
ORD-011026,CUST-03632,2023-09-26,completed,paid_search,20,2.0,True
ORD-011027,CUST-00216,2023-09-26,completed,direct,0,7.0,False
ORD-011028,CUST-02839,2023-09-26,completed,paid_search,0,1.0,False
ORD-011029,CUST-01101,2023-09-26,completed,paid_search,0,5.0,True
ORD-011030,CUST-01962,2023-09-26,completed,referral,0,5.0,True
ORD-011031,CUST-04940,2023-09-27,completed,paid_search,0,5.0,True
ORD-011032,CUST-00438,2023-09-27,completed,direct,0,6.0,False
ORD-011033,CUST-02763,2023-09-27,completed,referral,15,6.0,False
ORD-011034,CUST-02989,2023-09-27,completed,direct,0,2.0,True
ORD-011035,CUST-00035,2023-09-27,completed,paid_search,5,1.0,False
ORD-011036,CUST-02966,2023-09-27,completed,email,0,5.0,False
ORD-011037,CUST-03944,2023-09-27,completed,social_media,0,3.0,True
ORD-011038,CUST-04664,2023-09-27,completed,referral,0,1.0,False
ORD-011039,CUST-01700,2023-09-27,completed,email,10,7.0,False
ORD-011040,CUST-02292,2023-09-27,completed,paid_search,0,4.0,True
ORD-011041,CUST-02399,2023-09-27,completed,paid_search,0,4.0,False
ORD-011042,CUST-01248,2023-09-27,completed,referral,0,1.0,False
ORD-011043,CUST-01749,2023-09-28,completed,email,0,6.0,False
ORD-011044,CUST-01198,2023-09-28,completed,referral,0,4.0,False
ORD-011045,CUST-01011,2023-09-28,completed,referral,15,4.0,False
ORD-011046,CUST-00098,2023-09-28,completed,direct,15,4.0,False
ORD-011047,CUST-03679,2023-09-28,completed,organic_search,0,5.0,True
ORD-011048,CUST-04963,2023-09-28,cancelled,direct,15,,False
ORD-011049,CUST-03351,2023-09-28,cancelled,referral,0,,True
ORD-011050,CUST-02848,2023-09-28,completed,organic_search,0,1.0,False
ORD-011051,CUST-02437,2023-09-28,completed,organic_search,5,4.0,True
ORD-011052,CUST-04024,2023-09-28,completed,direct,0,1.0,False
ORD-011053,CUST-01999,2023-09-28,completed,referral,0,7.0,False
ORD-011054,CUST-00242,2023-09-28,completed,email,10,5.0,False
ORD-011055,CUST-01150,2023-09-28,completed,organic_search,0,4.0,True
ORD-011056,CUST-00002,2023-09-29,completed,referral,15,1.0,False
ORD-011057,CUST-02738,2023-09-29,completed,social_media,5,5.0,True
ORD-011058,CUST-02586,2023-09-29,completed,social_media,0,6.0,False
ORD-011059,CUST-04282,2023-09-29,completed,paid_search,0,4.0,False
ORD-011060,CUST-00482,2023-09-29,completed,paid_search,20,4.0,True
ORD-011061,CUST-01639,2023-09-29,completed,referral,10,4.0,False
ORD-011062,CUST-00788,2023-09-29,returned,social_media,0,5.0,False
ORD-011063,CUST-02317,2023-09-29,completed,email,0,5.0,False
ORD-011064,CUST-03991,2023-09-29,completed,paid_search,5,4.0,False
ORD-011065,CUST-00213,2023-09-29,completed,paid_search,0,6.0,False
ORD-011066,CUST-00150,2023-09-29,completed,social_media,0,4.0,False
ORD-011067,CUST-03897,2023-09-29,completed,direct,5,4.0,False
ORD-011068,CUST-04453,2023-09-29,completed,email,5,4.0,False
ORD-011069,CUST-00416,2023-09-29,completed,referral,0,5.0,True
ORD-011070,CUST-02739,2023-09-29,completed,direct,0,4.0,False
ORD-011071,CUST-00636,2023-09-29,completed,organic_search,0,6.0,False
ORD-011072,CUST-02361,2023-09-29,completed,email,0,2.0,True
ORD-011073,CUST-02290,2023-09-29,completed,paid_search,0,1.0,True
ORD-011074,CUST-03289,2023-09-30,completed,direct,0,5.0,False
ORD-011075,CUST-04659,2023-09-30,completed,organic_search,0,1.0,True
ORD-011076,CUST-02859,2023-09-30,completed,organic_search,0,6.0,False
ORD-011077,CUST-01534,2023-09-30,completed,organic_search,5,7.0,True
ORD-011078,CUST-02067,2023-09-30,completed,organic_search,0,5.0,False
ORD-011079,CUST-01020,2023-09-30,completed,paid_search,0,7.0,True
ORD-011080,CUST-00089,2023-09-30,completed,direct,5,5.0,True
ORD-011081,CUST-01531,2023-09-30,completed,organic_search,0,1.0,False
ORD-011082,CUST-01947,2023-09-30,completed,referral,0,6.0,True
ORD-011083,CUST-00222,2023-10-01,completed,direct,0,7.0,False
ORD-011084,CUST-00451,2023-10-01,completed,paid_search,0,2.0,False
ORD-011085,CUST-04532,2023-10-01,completed,paid_search,0,1.0,False
ORD-011086,CUST-00105,2023-10-01,completed,social_media,0,7.0,False
ORD-011087,CUST-04660,2023-10-01,completed,organic_search,0,3.0,False
ORD-011088,CUST-03547,2023-10-01,completed,direct,10,2.0,True
ORD-011089,CUST-00470,2023-10-01,completed,social_media,10,6.0,True
ORD-011090,CUST-04421,2023-10-01,returned,paid_search,20,1.0,True
ORD-011091,CUST-03676,2023-10-01,completed,direct,10,7.0,False
ORD-011092,CUST-01504,2023-10-01,completed,email,20,6.0,False
ORD-011093,CUST-02705,2023-10-01,completed,direct,0,3.0,False
ORD-011094,CUST-02676,2023-10-01,completed,referral,0,6.0,True
ORD-011095,CUST-01714,2023-10-01,completed,email,0,2.0,False
ORD-011096,CUST-03406,2023-10-01,completed,email,15,7.0,False
ORD-011097,CUST-01099,2023-10-02,completed,organic_search,0,2.0,True
ORD-011098,CUST-03858,2023-10-02,completed,paid_search,0,7.0,False
ORD-011099,CUST-03002,2023-10-02,completed,email,5,7.0,False
ORD-011100,CUST-04526,2023-10-02,completed,organic_search,0,2.0,True
ORD-011101,CUST-04277,2023-10-02,completed,paid_search,5,6.0,False
ORD-011102,CUST-03078,2023-10-02,completed,organic_search,0,3.0,False
ORD-011103,CUST-03090,2023-10-02,completed,organic_search,0,2.0,False
ORD-011104,CUST-00022,2023-10-02,completed,referral,0,2.0,False
ORD-011105,CUST-02998,2023-10-02,completed,email,0,5.0,False
ORD-011106,CUST-02078,2023-10-02,completed,email,5,5.0,True
ORD-011107,CUST-00018,2023-10-02,completed,email,5,1.0,True
ORD-011108,CUST-00195,2023-10-02,completed,paid_search,0,3.0,True
ORD-011109,CUST-02951,2023-10-02,completed,paid_search,0,1.0,True
ORD-011110,CUST-00908,2023-10-02,completed,email,0,7.0,True
ORD-011111,CUST-00907,2023-10-02,completed,organic_search,0,5.0,True
ORD-011112,CUST-00720,2023-10-02,completed,organic_search,0,5.0,True
ORD-011113,CUST-02024,2023-10-03,completed,direct,15,6.0,False
ORD-011114,CUST-03263,2023-10-03,completed,organic_search,10,4.0,False
ORD-011115,CUST-02173,2023-10-03,completed,email,10,6.0,True
ORD-011116,CUST-03645,2023-10-03,completed,referral,0,3.0,False
ORD-011117,CUST-01149,2023-10-03,completed,email,0,3.0,False
ORD-011118,CUST-01649,2023-10-03,completed,organic_search,0,3.0,True
ORD-011119,CUST-03353,2023-10-03,completed,organic_search,0,6.0,True
ORD-011120,CUST-03452,2023-10-03,completed,referral,0,4.0,False
ORD-011121,CUST-00449,2023-10-03,completed,referral,0,3.0,False
ORD-011122,CUST-02160,2023-10-03,completed,referral,15,2.0,True
ORD-011123,CUST-02513,2023-10-03,completed,direct,15,5.0,False
ORD-011124,CUST-01675,2023-10-03,completed,social_media,5,3.0,True
ORD-011125,CUST-04785,2023-10-03,completed,paid_search,0,2.0,True
ORD-011126,CUST-02239,2023-10-03,completed,social_media,10,3.0,True
ORD-011127,CUST-00830,2023-10-03,completed,email,0,3.0,False
ORD-011128,CUST-02970,2023-10-04,completed,organic_search,0,6.0,True
ORD-011129,CUST-04014,2023-10-04,completed,email,0,5.0,False
ORD-011130,CUST-00824,2023-10-04,completed,referral,0,7.0,False
ORD-011131,CUST-03837,2023-10-04,completed,paid_search,0,6.0,True
ORD-011132,CUST-04200,2023-10-04,completed,direct,5,5.0,True
ORD-011133,CUST-01189,2023-10-04,completed,direct,20,4.0,True
ORD-011134,CUST-01669,2023-10-04,completed,direct,5,2.0,True
ORD-011135,CUST-03487,2023-10-04,completed,paid_search,0,7.0,False
ORD-011136,CUST-00524,2023-10-04,completed,social_media,5,3.0,False
ORD-011137,CUST-04593,2023-10-04,completed,social_media,5,3.0,False
ORD-011138,CUST-00445,2023-10-05,completed,email,0,1.0,True
ORD-011139,CUST-01488,2023-10-05,completed,social_media,15,1.0,False
ORD-011140,CUST-00763,2023-10-05,completed,direct,0,5.0,True
ORD-011141,CUST-02283,2023-10-05,completed,referral,0,5.0,True
ORD-011142,CUST-04035,2023-10-05,completed,email,0,6.0,True
ORD-011143,CUST-04996,2023-10-05,completed,direct,0,2.0,False
ORD-011144,CUST-01341,2023-10-05,completed,social_media,0,2.0,False
ORD-011145,CUST-03777,2023-10-05,completed,email,0,2.0,False
ORD-011146,CUST-04376,2023-10-05,completed,referral,0,1.0,True
ORD-011147,CUST-01547,2023-10-05,cancelled,referral,0,,False
ORD-011148,CUST-00132,2023-10-05,cancelled,social_media,0,,False
ORD-011149,CUST-01167,2023-10-05,completed,referral,0,5.0,False
ORD-011150,CUST-04526,2023-10-06,completed,organic_search,0,6.0,True
ORD-011151,CUST-02428,2023-10-06,completed,email,0,6.0,False
ORD-011152,CUST-03403,2023-10-06,completed,email,0,1.0,True
ORD-011153,CUST-00668,2023-10-06,completed,direct,0,3.0,False
ORD-011154,CUST-03828,2023-10-06,returned,referral,0,4.0,False
ORD-011155,CUST-00810,2023-10-06,completed,direct,0,7.0,True
ORD-011156,CUST-01921,2023-10-06,returned,social_media,0,7.0,False
ORD-011157,CUST-02213,2023-10-06,completed,paid_search,0,1.0,True
ORD-011158,CUST-02920,2023-10-06,completed,referral,0,1.0,False
ORD-011159,CUST-00464,2023-10-06,completed,paid_search,0,1.0,False
ORD-011160,CUST-01483,2023-10-06,completed,direct,15,1.0,False
ORD-011161,CUST-04027,2023-10-06,completed,email,0,5.0,False
ORD-011162,CUST-04272,2023-10-07,completed,organic_search,0,4.0,True
ORD-011163,CUST-04641,2023-10-07,completed,social_media,10,7.0,False
ORD-011164,CUST-00639,2023-10-07,completed,direct,0,3.0,False
ORD-011165,CUST-04172,2023-10-07,completed,referral,0,5.0,True
ORD-011166,CUST-04751,2023-10-07,completed,paid_search,0,4.0,True
ORD-011167,CUST-04511,2023-10-07,completed,direct,5,4.0,False
ORD-011168,CUST-02316,2023-10-07,completed,paid_search,0,1.0,True
ORD-011169,CUST-02521,2023-10-07,completed,organic_search,0,7.0,True
ORD-011170,CUST-02503,2023-10-07,completed,referral,0,4.0,False
ORD-011171,CUST-03581,2023-10-07,completed,email,0,6.0,False
ORD-011172,CUST-03529,2023-10-07,completed,direct,0,4.0,True
ORD-011173,CUST-04942,2023-10-07,completed,referral,0,1.0,False
ORD-011174,CUST-00538,2023-10-08,completed,referral,0,6.0,False
ORD-011175,CUST-02819,2023-10-08,completed,social_media,10,7.0,False
ORD-011176,CUST-04057,2023-10-08,completed,social_media,0,7.0,False
ORD-011177,CUST-02127,2023-10-08,completed,social_media,0,3.0,True
ORD-011178,CUST-04385,2023-10-08,completed,referral,10,5.0,False
ORD-011179,CUST-03954,2023-10-08,completed,email,5,3.0,True
ORD-011180,CUST-04027,2023-10-08,completed,organic_search,0,1.0,True
ORD-011181,CUST-00104,2023-10-08,completed,direct,5,3.0,False
ORD-011182,CUST-01757,2023-10-08,completed,social_media,0,1.0,False
ORD-011183,CUST-01332,2023-10-08,completed,referral,0,5.0,False
ORD-011184,CUST-01219,2023-10-08,completed,referral,0,6.0,True
ORD-011185,CUST-00231,2023-10-08,completed,direct,0,5.0,False
ORD-011186,CUST-02072,2023-10-08,completed,direct,0,4.0,False
ORD-011187,CUST-04484,2023-10-08,completed,organic_search,15,5.0,False
ORD-011188,CUST-02702,2023-10-08,completed,referral,10,3.0,True
ORD-011189,CUST-00698,2023-10-08,completed,social_media,0,7.0,True
ORD-011190,CUST-00787,2023-10-09,completed,organic_search,10,1.0,True
ORD-011191,CUST-02712,2023-10-09,completed,direct,0,3.0,False
ORD-011192,CUST-00819,2023-10-09,completed,paid_search,0,4.0,True
ORD-011193,CUST-02883,2023-10-09,completed,email,5,2.0,True
ORD-011194,CUST-00447,2023-10-09,completed,organic_search,5,2.0,True
ORD-011195,CUST-02857,2023-10-09,completed,referral,0,7.0,False
ORD-011196,CUST-02003,2023-10-09,returned,paid_search,5,5.0,False
ORD-011197,CUST-01917,2023-10-09,completed,organic_search,0,5.0,True
ORD-011198,CUST-04433,2023-10-09,completed,social_media,0,1.0,False
ORD-011199,CUST-04873,2023-10-09,completed,direct,10,2.0,False
ORD-011200,CUST-02729,2023-10-09,completed,direct,0,2.0,False
ORD-011201,CUST-03596,2023-10-09,completed,paid_search,0,7.0,True
ORD-011202,CUST-04044,2023-10-09,completed,direct,0,6.0,True
ORD-011203,CUST-00216,2023-10-09,completed,social_media,5,1.0,False
ORD-011204,CUST-02628,2023-10-09,completed,organic_search,0,5.0,True
ORD-011205,CUST-00272,2023-10-09,completed,email,0,4.0,False
ORD-011206,CUST-02767,2023-10-09,completed,social_media,0,7.0,False
ORD-011207,CUST-02471,2023-10-09,completed,email,10,5.0,False
ORD-011208,CUST-02449,2023-10-09,completed,paid_search,15,5.0,True
ORD-011209,CUST-04764,2023-10-09,completed,direct,5,5.0,True
ORD-011210,CUST-03796,2023-10-09,returned,organic_search,0,4.0,False
ORD-011211,CUST-03542,2023-10-09,completed,referral,0,5.0,True
ORD-011212,CUST-01967,2023-10-10,completed,direct,0,7.0,False
ORD-011213,CUST-02166,2023-10-10,completed,direct,5,7.0,True
ORD-011214,CUST-01319,2023-10-10,completed,social_media,0,6.0,True
